date,country,customer_id,year,month,day,times_viewed,price
2019-05-10,West Indies,,,,,,
2019-05-12,Australia,,,,,,
2019-05-12,Austria,,,,,,
2019-05-12,Bahrain,,,,,,
2019-05-12,Belgium,,,,,,
2019-05-12,Bermuda,,,,,,
2019-05-12,Brazil,,,,,,
2019-05-12,Canada,,,,,,
2019-05-12,Channel Islands,,,,,,
2019-05-12,Cyprus,,,,,,
2019-05-12,Czech Republic,,,,,,
2019-05-12,Denmark,,,,,,
2019-05-12,EIRE,268398.0,36342.0,90.0,216.0,130.0,142.29000000000002
2019-05-12,European Community,,,,,,
2019-05-12,Finland,,,,,,
2019-05-12,France,125990.0,20190.0,50.0,120.0,122.0,26.650000000000006
2019-05-12,Germany,,,,,,
2019-05-12,Greece,,,,,,
2019-05-12,Hong Kong,,,,,,
2019-05-12,Iceland,,,,,,
2019-05-12,Israel,,,,,,
2019-05-12,Italy,,,,,,
2019-05-12,Japan,,,,,,
2019-05-12,Korea,,,,,,
2019-05-12,Lebanon,,,,,,
2019-05-12,Lithuania,,,,,,
2019-05-12,Malta,,,,,,
2019-05-12,Netherlands,,,,,,
2019-05-12,Nigeria,,,,,,
2019-05-12,Norway,,,,,,
2019-05-12,Poland,,,,,,
2019-05-12,Portugal,,,,,,
2019-05-12,RSA,,,,,,
2019-05-12,Saudi Arabia,,,,,,
2019-05-12,Singapore,,,,,,
2019-05-12,Spain,,,,,,
2019-05-12,Sweden,,,,,,
2019-05-12,Switzerland,,,,,,
2019-05-12,Thailand,,,,,,
2019-05-12,USA,,,,,,
2019-05-12,United Arab Emirates,,,,,,
2019-05-12,United Kingdom,11678264.0,1576839.0,3905.0,9372.0,3300.0,2108.4200000000033
2019-05-12,Unspecified,,,,,,
2019-05-12,West Indies,,,,,,
2019-05-13,Australia,,,,,,
2019-05-13,Austria,,,,,,
2019-05-13,Bahrain,,,,,,
2019-05-13,Belgium,,,,,,
2019-05-13,Bermuda,,,,,,
2019-05-13,Brazil,,,,,,
2019-05-13,Canada,,,,,,
2019-05-13,Channel Islands,,,,,,
2019-05-13,Cyprus,,,,,,
2019-05-13,Czech Republic,,,,,,
2019-05-13,Denmark,,,,,,
2019-05-13,EIRE,2004918.0,278622.0,690.0,1794.0,1163.0,525.5799999999997
2019-05-13,European Community,,,,,,
2019-05-13,Finland,,,,,,
2019-05-13,France,316916.0,50475.0,125.0,325.0,227.0,135.34
2019-05-13,Germany,,,,,,
2019-05-13,Greece,,,,,,
2019-05-13,Hong Kong,,,,,,
2019-05-13,Iceland,,,,,,
2019-05-13,Israel,,,,,,
2019-05-13,Italy,,,,,,
2019-05-13,Japan,,,,,,
2019-05-13,Korea,,,,,,
2019-05-13,Lebanon,,,,,,
2019-05-13,Lithuania,,,,,,
2019-05-13,Malta,,,,,,
2019-05-13,Netherlands,,,,,,
2019-05-13,Nigeria,,,,,,
2019-05-13,Norway,,,,,,
2019-05-13,Poland,,,,,,
2019-05-13,Portugal,,,,,,
2019-05-13,RSA,,,,,,
2019-05-13,Saudi Arabia,,,,,,
2019-05-13,Singapore,,,,,,
2019-05-13,Spain,,,,,,
2019-05-13,Sweden,,,,,,
2019-05-13,Switzerland,,,,,,
2019-05-13,Thailand,,,,,,
2019-05-13,USA,,,,,,
2019-05-13,United Arab Emirates,,,,,,
2019-05-13,United Kingdom,16224498.0,2919474.0,7230.0,18798.0,8094.0,20236.7000000001
2019-05-13,Unspecified,,,,,,
2019-05-13,West Indies,,,,,,
2019-05-14,Australia,906295.0,147387.0,365.0,1022.0,841.0,197.25000000000003
2019-05-14,Austria,,,,,,
2019-05-14,Bahrain,,,,,,
2019-05-14,Belgium,224334.0,36342.0,90.0,252.0,168.0,62.78000000000001
2019-05-14,Bermuda,,,,,,
2019-05-14,Brazil,,,,,,
2019-05-14,Canada,,,,,,
2019-05-14,Channel Islands,29862.0,4038.0,10.0,28.0,5.0,586.0
2019-05-14,Cyprus,,,,,,
2019-05-14,Czech Republic,,,,,,
2019-05-14,Denmark,,,,,,
2019-05-14,EIRE,59644.0,100950.0,250.0,700.0,319.0,223.87
2019-05-14,European Community,,,,,,
2019-05-14,Finland,,,,,,
2019-05-14,France,572130.0,90855.0,225.0,630.0,433.0,136.61
2019-05-14,Germany,486612.0,78741.0,195.0,546.0,372.0,107.53
2019-05-14,Greece,,,,,,
2019-05-14,Hong Kong,,,,,,
2019-05-14,Iceland,,,,,,
2019-05-14,Israel,,,,,,
2019-05-14,Italy,,,,,,
2019-05-14,Japan,,,,,,
2019-05-14,Korea,,,,,,
2019-05-14,Lebanon,,,,,,
2019-05-14,Lithuania,,,,,,
2019-05-14,Malta,,,,,,
2019-05-14,Netherlands,,,,,,
2019-05-14,Nigeria,,,,,,
2019-05-14,Norway,,,,,,
2019-05-14,Poland,,,,,,
2019-05-14,Portugal,,,,,,
2019-05-14,RSA,,,,,,
2019-05-14,Saudi Arabia,,,,,,
2019-05-14,Singapore,,,,,,
2019-05-14,Spain,,,,,,
2019-05-14,Sweden,,,,,,
2019-05-14,Switzerland,,,,,,
2019-05-14,Thailand,,,,,,
2019-05-14,USA,,,,,,
2019-05-14,United Arab Emirates,,,,,,
2019-05-14,United Kingdom,18293239.0,3442395.0,8525.0,23870.0,8907.0,8802.659999999996
2019-05-14,Unspecified,,,,,,
2019-05-14,West Indies,,,,,,
2019-05-15,Australia,,,,,,
2019-05-15,Austria,,,,,,
2019-05-15,Bahrain,,,,,,
2019-05-15,Belgium,,,,,,
2019-05-15,Bermuda,,,,,,
2019-05-15,Brazil,,,,,,
2019-05-15,Canada,,,,,,
2019-05-15,Channel Islands,,,,,,
2019-05-15,Cyprus,,,,,,
2019-05-15,Czech Republic,,,,,,
2019-05-15,Denmark,,,,,,
2019-05-15,EIRE,894660.0,121140.0,300.0,900.0,440.0,238.57999999999987
2019-05-15,European Community,,,,,,
2019-05-15,Finland,,,,,,
2019-05-15,France,352768.0,56532.0,140.0,420.0,233.0,160.59000000000006
2019-05-15,Germany,,,,,,
2019-05-15,Greece,,,,,,
2019-05-15,Hong Kong,,,,,,
2019-05-15,Iceland,,,,,,
2019-05-15,Israel,,,,,,
2019-05-15,Italy,,,,,,
2019-05-15,Japan,,,,,,
2019-05-15,Korea,,,,,,
2019-05-15,Lebanon,,,,,,
2019-05-15,Lithuania,,,,,,
2019-05-15,Malta,,,,,,
2019-05-15,Netherlands,73230.0,10095.0,25.0,75.0,63.0,21.679999999999996
2019-05-15,Nigeria,,,,,,
2019-05-15,Norway,,,,,,
2019-05-15,Poland,,,,,,
2019-05-15,Portugal,,,,,,
2019-05-15,RSA,,,,,,
2019-05-15,Saudi Arabia,,,,,,
2019-05-15,Singapore,,,,,,
2019-05-15,Spain,,,,,,
2019-05-15,Sweden,24966.0,4038.0,10.0,30.0,20.0,42.1
2019-05-15,Switzerland,,,,,,
2019-05-15,Thailand,,,,,,
2019-05-15,USA,,,,,,
2019-05-15,United Arab Emirates,,,,,,
2019-05-15,United Kingdom,16684325.0,2566149.0,6355.0,19065.0,8062.0,4857.109999999973
2019-05-15,Unspecified,,,,,,
2019-05-15,West Indies,,,,,,
2019-05-16,Australia,,,,,,
2019-05-16,Austria,,,,,,
2019-05-16,Bahrain,49412.0,8076.0,20.0,64.0,20.0,24.299999999999997
2019-05-16,Belgium,,,,,,
2019-05-16,Bermuda,,,,,,
2019-05-16,Brazil,,,,,,
2019-05-16,Canada,,,,,,
2019-05-16,Channel Islands,476586.0,66627.0,165.0,528.0,158.0,214.9
2019-05-16,Cyprus,,,,,,
2019-05-16,Czech Republic,,,,,,
2019-05-16,Denmark,,,,,,
2019-05-16,EIRE,685906.0,92874.0,230.0,736.0,368.0,262.8999999999999
2019-05-16,European Community,,,,,,
2019-05-16,Finland,,,,,,
2019-05-16,France,654967.0,104988.0,260.0,832.0,439.0,154.96000000000004
2019-05-16,Germany,1263721.0,203919.0,505.0,1616.0,849.0,366.69999999999993
2019-05-16,Greece,,,,,,
2019-05-16,Hong Kong,,,,,,
2019-05-16,Iceland,,,,,,
2019-05-16,Israel,,,,,,
2019-05-16,Italy,,,,,,
2019-05-16,Japan,,,,,,
2019-05-16,Korea,,,,,,
2019-05-16,Lebanon,,,,,,
2019-05-16,Lithuania,,,,,,
2019-05-16,Malta,,,,,,
2019-05-16,Netherlands,,,,,,
2019-05-16,Nigeria,,,,,,
2019-05-16,Norway,,,,,,
2019-05-16,Poland,,,,,,
2019-05-16,Portugal,,,,,,
2019-05-16,RSA,,,,,,
2019-05-16,Saudi Arabia,,,,,,
2019-05-16,Singapore,,,,,,
2019-05-16,Spain,,,,,,
2019-05-16,Sweden,,,,,,
2019-05-16,Switzerland,,,,,,
2019-05-16,Thailand,,,,,,
2019-05-16,USA,,,,,,
2019-05-16,United Arab Emirates,,,,,,
2019-05-16,United Kingdom,21169710.0,3436338.0,8510.0,27232.0,9924.0,6706.61999999997
2019-05-16,Unspecified,0.0,22209.0,55.0,176.0,98.0,30.509999999999998
2019-05-16,West Indies,,,,,,
2019-05-17,Australia,49660.0,8076.0,20.0,68.0,8.0,19.06
2019-05-17,Austria,,,,,,
2019-05-17,Bahrain,,,,,,
2019-05-17,Belgium,,,,,,
2019-05-17,Bermuda,,,,,,
2019-05-17,Brazil,,,,,,
2019-05-17,Canada,,,,,,
2019-05-17,Channel Islands,,,,,,
2019-05-17,Cyprus,,,,,,
2019-05-17,Czech Republic,,,,,,
2019-05-17,Denmark,,,,,,
2019-05-17,EIRE,342953.0,46437.0,115.0,391.0,173.0,133.43999999999997
2019-05-17,European Community,,,,,,
2019-05-17,Finland,,,,,,
2019-05-17,France,202546.0,32304.0,80.0,272.0,124.0,99.75000000000003
2019-05-17,Germany,24952.0,4038.0,10.0,34.0,7.0,29.9
2019-05-17,Greece,,,,,,
2019-05-17,Hong Kong,,,,,,
2019-05-17,Iceland,,,,,,
2019-05-17,Israel,,,,,,
2019-05-17,Italy,,,,,,
2019-05-17,Japan,,,,,,
2019-05-17,Korea,,,,,,
2019-05-17,Lebanon,,,,,,
2019-05-17,Lithuania,,,,,,
2019-05-17,Malta,,,,,,
2019-05-17,Netherlands,166075.0,26247.0,65.0,221.0,104.0,68.19
2019-05-17,Nigeria,,,,,,
2019-05-17,Norway,,,,,,
2019-05-17,Poland,,,,,,
2019-05-17,Portugal,,,,,,
2019-05-17,RSA,,,,,,
2019-05-17,Saudi Arabia,,,,,,
2019-05-17,Singapore,,,,,,
2019-05-17,Spain,,,,,,
2019-05-17,Sweden,,,,,,
2019-05-17,Switzerland,,,,,,
2019-05-17,Thailand,,,,,,
2019-05-17,USA,,,,,,
2019-05-17,United Arab Emirates,,,,,,
2019-05-17,United Kingdom,14194344.0,2162349.0,5355.0,18207.0,7700.0,3619.8999999999864
2019-05-17,Unspecified,,,,,,
2019-05-17,West Indies,,,,,,
2019-05-19,Australia,,,,,,
2019-05-19,Austria,,,,,,
2019-05-19,Bahrain,,,,,,
2019-05-19,Belgium,,,,,,
2019-05-19,Bermuda,,,,,,
2019-05-19,Brazil,,,,,,
2019-05-19,Canada,,,,,,
2019-05-19,Channel Islands,,,,,,
2019-05-19,Cyprus,,,,,,
2019-05-19,Czech Republic,,,,,,
2019-05-19,Denmark,,,,,,
2019-05-19,EIRE,,,,,,
2019-05-19,European Community,,,,,,
2019-05-19,Finland,,,,,,
2019-05-19,France,566665.0,90855.0,225.0,855.0,292.0,208.3299999999999
2019-05-19,Germany,1232605.0,195843.0,485.0,1843.0,820.0,268.3599999999999
2019-05-19,Greece,,,,,,
2019-05-19,Hong Kong,,,,,,
2019-05-19,Iceland,,,,,,
2019-05-19,Israel,,,,,,
2019-05-19,Italy,,,,,,
2019-05-19,Japan,,,,,,
2019-05-19,Korea,,,,,,
2019-05-19,Lebanon,,,,,,
2019-05-19,Lithuania,,,,,,
2019-05-19,Malta,,,,,,
2019-05-19,Netherlands,,,,,,
2019-05-19,Nigeria,,,,,,
2019-05-19,Norway,,,,,,
2019-05-19,Poland,,,,,,
2019-05-19,Portugal,,,,,,
2019-05-19,RSA,,,,,,
2019-05-19,Saudi Arabia,,,,,,
2019-05-19,Singapore,,,,,,
2019-05-19,Spain,,,,,,
2019-05-19,Sweden,,,,,,
2019-05-19,Switzerland,,,,,,
2019-05-19,Thailand,,,,,,
2019-05-19,USA,,,,,,
2019-05-19,United Arab Emirates,,,,,,
2019-05-19,United Kingdom,21816423.0,2871018.0,7110.0,27018.0,8325.0,4120.029999999982
2019-05-19,Unspecified,,,,,,
2019-05-19,West Indies,,,,,,
2019-05-20,Australia,211327.0,34323.0,85.0,340.0,110.0,69.19
2019-05-20,Austria,556200.0,90855.0,225.0,900.0,378.0,164.62999999999997
2019-05-20,Bahrain,,,,,,
2019-05-20,Belgium,348090.0,56532.0,140.0,560.0,179.0,149.23
2019-05-20,Bermuda,,,,,,
2019-05-20,Brazil,,,,,,
2019-05-20,Canada,,,,,,
2019-05-20,Channel Islands,,,,,,
2019-05-20,Cyprus,,,,,,
2019-05-20,Czech Republic,,,,,,
2019-05-20,Denmark,,,,,,
2019-05-20,EIRE,775372.0,104988.0,260.0,1040.0,380.0,210.5599999999999
2019-05-20,European Community,,,,,,
2019-05-20,Finland,,,,,,
2019-05-20,France,251660.0,40380.0,100.0,400.0,204.0,43.85000000000001
2019-05-20,Germany,682081.0,109026.0,270.0,1080.0,421.0,211.05999999999995
2019-05-20,Greece,,,,,,
2019-05-20,Hong Kong,,,,,,
2019-05-20,Iceland,,,,,,
2019-05-20,Israel,,,,,,
2019-05-20,Italy,,,,,,
2019-05-20,Japan,,,,,,
2019-05-20,Korea,,,,,,
2019-05-20,Lebanon,,,,,,
2019-05-20,Lithuania,,,,,,
2019-05-20,Malta,,,,,,
2019-05-20,Netherlands,,,,,,
2019-05-20,Nigeria,,,,,,
2019-05-20,Norway,,,,,,
2019-05-20,Poland,,,,,,
2019-05-20,Portugal,89299.0,14133.0,35.0,140.0,8.0,6098.360000000001
2019-05-20,RSA,,,,,,
2019-05-20,Saudi Arabia,,,,,,
2019-05-20,Singapore,,,,,,
2019-05-20,Spain,,,,,,
2019-05-20,Sweden,,,,,,
2019-05-20,Switzerland,,,,,,
2019-05-20,Thailand,,,,,,
2019-05-20,USA,,,,,,
2019-05-20,United Arab Emirates,,,,,,
2019-05-20,United Kingdom,17133191.0,2873037.0,7115.0,28460.0,6912.0,5662.039999999973
2019-05-20,Unspecified,,,,,,
2019-05-20,West Indies,,,,,,
2019-05-21,Australia,,,,,,
2019-05-21,Austria,,,,,,
2019-05-21,Bahrain,,,,,,
2019-05-21,Belgium,24926.0,4038.0,10.0,42.0,4.0,2.7
2019-05-21,Bermuda,,,,,,
2019-05-21,Brazil,,,,,,
2019-05-21,Canada,,,,,,
2019-05-21,Channel Islands,,,,,,
2019-05-21,Cyprus,,,,,,
2019-05-21,Czech Republic,,,,,,
2019-05-21,Denmark,,,,,,
2019-05-21,EIRE,29822.0,4038.0,10.0,42.0,6.0,14.45
2019-05-21,European Community,,,,,,
2019-05-21,Finland,,,,,,
2019-05-21,France,164710.0,26247.0,65.0,273.0,112.0,42.72999999999999
2019-05-21,Germany,189705.0,30285.0,75.0,315.0,121.0,60.2
2019-05-21,Greece,,,,,,
2019-05-21,Hong Kong,,,,,,
2019-05-21,Iceland,,,,,,
2019-05-21,Israel,,,,,,
2019-05-21,Italy,,,,,,
2019-05-21,Japan,,,,,,
2019-05-21,Korea,,,,,,
2019-05-21,Lebanon,,,,,,
2019-05-21,Lithuania,,,,,,
2019-05-21,Malta,,,,,,
2019-05-21,Netherlands,,,,,,
2019-05-21,Nigeria,,,,,,
2019-05-21,Norway,,,,,,
2019-05-21,Poland,,,,,,
2019-05-21,Portugal,,,,,,
2019-05-21,RSA,,,,,,
2019-05-21,Saudi Arabia,,,,,,
2019-05-21,Singapore,,,,,,
2019-05-21,Spain,,,,,,
2019-05-21,Sweden,,,,,,
2019-05-21,Switzerland,,,,,,
2019-05-21,Thailand,,,,,,
2019-05-21,USA,,,,,,
2019-05-21,United Arab Emirates,,,,,,
2019-05-21,United Kingdom,16999919.0,3468642.0,8590.0,36078.0,8306.0,7171.0599999999595
2019-05-21,Unspecified,,,,,,
2019-05-21,West Indies,,,,,,
2019-05-22,Australia,,,,,,
2019-05-22,Austria,,,,,,
2019-05-22,Bahrain,,,,,,
2019-05-22,Belgium,,,,,,
2019-05-22,Bermuda,,,,,,
2019-05-22,Brazil,,,,,,
2019-05-22,Canada,,,,,,
2019-05-22,Channel Islands,28884.0,4038.0,10.0,44.0,4.0,10.45
2019-05-22,Cyprus,,,,,,
2019-05-22,Czech Republic,,,,,,
2019-05-22,Denmark,,,,,,
2019-05-22,EIRE,,,,,,
2019-05-22,European Community,,,,,,
2019-05-22,Finland,,,,,,
2019-05-22,France,781039.0,125178.0,310.0,1364.0,560.0,215.97000000000006
2019-05-22,Germany,,,,,,
2019-05-22,Greece,,,,,,
2019-05-22,Hong Kong,,,,,,
2019-05-22,Iceland,,,,,,
2019-05-22,Israel,,,,,,
2019-05-22,Italy,,,,,,
2019-05-22,Japan,,,,,,
2019-05-22,Korea,,,,,,
2019-05-22,Lebanon,,,,,,
2019-05-22,Lithuania,,,,,,
2019-05-22,Malta,,,,,,
2019-05-22,Netherlands,14646.0,2019.0,5.0,22.0,7.0,1.45
2019-05-22,Nigeria,,,,,,
2019-05-22,Norway,,,,,,
2019-05-22,Poland,742298.0,117102.0,290.0,1276.0,415.0,280.3899999999997
2019-05-22,Portugal,,,,,,
2019-05-22,RSA,,,,,,
2019-05-22,Saudi Arabia,,,,,,
2019-05-22,Singapore,,,,,,
2019-05-22,Spain,,,,,,
2019-05-22,Sweden,,,,,,
2019-05-22,Switzerland,,,,,,
2019-05-22,Thailand,,,,,,
2019-05-22,USA,,,,,,
2019-05-22,United Arab Emirates,,,,,,
2019-05-22,United Kingdom,13203143.0,2420781.0,5995.0,26378.0,6292.0,4045.429999999986
2019-05-22,Unspecified,,,,,,
2019-05-22,West Indies,,,,,,
2019-05-23,Australia,,,,,,
2019-05-23,Austria,,,,,,
2019-05-23,Bahrain,,,,,,
2019-05-23,Belgium,,,,,,
2019-05-23,Bermuda,,,,,,
2019-05-23,Brazil,,,,,,
2019-05-23,Canada,,,,,,
2019-05-23,Channel Islands,,,,,,
2019-05-23,Cyprus,,,,,,
2019-05-23,Czech Republic,,,,,,
2019-05-23,Denmark,,,,,,
2019-05-23,EIRE,432419.0,58551.0,145.0,667.0,233.0,124.14000000000001
2019-05-23,European Community,,,,,,
2019-05-23,Finland,,,,,,
2019-05-23,France,314808.0,50475.0,125.0,575.0,240.0,94.5
2019-05-23,Germany,683158.0,109026.0,270.0,1242.0,424.0,191.28999999999996
2019-05-23,Greece,,,,,,
2019-05-23,Hong Kong,,,,,,
2019-05-23,Iceland,,,,,,
2019-05-23,Israel,,,,,,
2019-05-23,Italy,,,,,,
2019-05-23,Japan,,,,,,
2019-05-23,Korea,,,,,,
2019-05-23,Lebanon,,,,,,
2019-05-23,Lithuania,,,,,,
2019-05-23,Malta,,,,,,
2019-05-23,Netherlands,732300.0,100950.0,250.0,1150.0,535.0,141.38000000000002
2019-05-23,Nigeria,,,,,,
2019-05-23,Norway,,,,,,
2019-05-23,Poland,,,,,,
2019-05-23,Portugal,,,,,,
2019-05-23,RSA,,,,,,
2019-05-23,Saudi Arabia,,,,,,
2019-05-23,Singapore,,,,,,
2019-05-23,Spain,25094.0,4038.0,10.0,46.0,11.0,28.85
2019-05-23,Sweden,,,,,,
2019-05-23,Switzerland,,,,,,
2019-05-23,Thailand,,,,,,
2019-05-23,USA,,,,,,
2019-05-23,United Arab Emirates,,,,,,
2019-05-23,United Kingdom,11531987.0,1637409.0,4055.0,18653.0,4766.0,3699.7699999999863
2019-05-23,Unspecified,,,,,,
2019-05-23,West Indies,,,,,,
2019-05-24,Australia,,,,,,
2019-05-24,Austria,,,,,,
2019-05-24,Bahrain,,,,,,
2019-05-24,Belgium,437784.0,68646.0,170.0,816.0,278.0,77.55999999999997
2019-05-24,Bermuda,,,,,,
2019-05-24,Brazil,,,,,,
2019-05-24,Canada,,,,,,
2019-05-24,Channel Islands,,,,,,
2019-05-24,Cyprus,,,,,,
2019-05-24,Czech Republic,,,,,,
2019-05-24,Denmark,,,,,,
2019-05-24,EIRE,,,,,,
2019-05-24,European Community,,,,,,
2019-05-24,Finland,,,,,,
2019-05-24,France,262374.0,42399.0,105.0,504.0,157.0,81.10999999999997
2019-05-24,Germany,480054.0,76722.0,190.0,912.0,248.0,143.98000000000002
2019-05-24,Greece,,,,,,
2019-05-24,Hong Kong,,,,,,
2019-05-24,Iceland,,,,,,
2019-05-24,Israel,,,,,,
2019-05-24,Italy,,,,,,
2019-05-24,Japan,,,,,,
2019-05-24,Korea,,,,,,
2019-05-24,Lebanon,,,,,,
2019-05-24,Lithuania,,,,,,
2019-05-24,Malta,,,,,,
2019-05-24,Netherlands,,,,,,
2019-05-24,Nigeria,,,,,,
2019-05-24,Norway,,,,,,
2019-05-24,Poland,,,,,,
2019-05-24,Portugal,,,,,,
2019-05-24,RSA,,,,,,
2019-05-24,Saudi Arabia,,,,,,
2019-05-24,Singapore,,,,,,
2019-05-24,Spain,,,,,,
2019-05-24,Sweden,,,,,,
2019-05-24,Switzerland,,,,,,
2019-05-24,Thailand,,,,,,
2019-05-24,USA,,,,,,
2019-05-24,United Arab Emirates,,,,,,
2019-05-24,United Kingdom,11912716.0,2174463.0,5385.0,25848.0,5987.0,4901.589999999986
2019-05-24,Unspecified,,,,,,
2019-05-24,West Indies,,,,,,
2019-05-26,Australia,,,,,,
2019-05-26,Austria,,,,,,
2019-05-26,Bahrain,,,,,,
2019-05-26,Belgium,,,,,,
2019-05-26,Bermuda,,,,,,
2019-05-26,Brazil,,,,,,
2019-05-26,Canada,,,,,,
2019-05-26,Channel Islands,,,,,,
2019-05-26,Cyprus,,,,,,
2019-05-26,Czech Republic,,,,,,
2019-05-26,Denmark,,,,,,
2019-05-26,EIRE,,,,,,
2019-05-26,European Community,,,,,,
2019-05-26,Finland,,,,,,
2019-05-26,France,,,,,,
2019-05-26,Germany,372780.0,60570.0,150.0,780.0,244.0,118.09000000000003
2019-05-26,Greece,,,,,,
2019-05-26,Hong Kong,,,,,,
2019-05-26,Iceland,,,,,,
2019-05-26,Israel,,,,,,
2019-05-26,Italy,,,,,,
2019-05-26,Japan,,,,,,
2019-05-26,Korea,,,,,,
2019-05-26,Lebanon,,,,,,
2019-05-26,Lithuania,,,,,,
2019-05-26,Malta,,,,,,
2019-05-26,Netherlands,,,,,,
2019-05-26,Nigeria,,,,,,
2019-05-26,Norway,,,,,,
2019-05-26,Poland,,,,,,
2019-05-26,Portugal,,,,,,
2019-05-26,RSA,,,,,,
2019-05-26,Saudi Arabia,,,,,,
2019-05-26,Singapore,,,,,,
2019-05-26,Spain,,,,,,
2019-05-26,Sweden,,,,,,
2019-05-26,Switzerland,,,,,,
2019-05-26,Thailand,,,,,,
2019-05-26,USA,,,,,,
2019-05-26,United Arab Emirates,,,,,,
2019-05-26,United Kingdom,9739546.0,1215438.0,3010.0,15652.0,2389.0,1598.000000000007
2019-05-26,Unspecified,,,,,,
2019-05-26,West Indies,,,,,,
2019-05-28,Australia,12431.0,2019.0,5.0,28.0,3.0,1.65
2019-05-28,Austria,,,,,,
2019-05-28,Bahrain,,,,,,
2019-05-28,Belgium,,,,,,
2019-05-28,Bermuda,,,,,,
2019-05-28,Brazil,,,,,,
2019-05-28,Canada,,,,,,
2019-05-28,Channel Islands,,,,,,
2019-05-28,Cyprus,,,,,,
2019-05-28,Czech Republic,,,,,,
2019-05-28,Denmark,,,,,,
2019-05-28,EIRE,,,,,,
2019-05-28,European Community,,,,,,
2019-05-28,Finland,,,,,,
2019-05-28,France,240769.0,38361.0,95.0,532.0,153.0,81.46
2019-05-28,Germany,63481.0,10095.0,25.0,140.0,17.0,33.29
2019-05-28,Greece,,,,,,
2019-05-28,Hong Kong,,,,,,
2019-05-28,Iceland,,,,,,
2019-05-28,Israel,,,,,,
2019-05-28,Italy,289662.0,46437.0,115.0,644.0,205.0,60.24999999999999
2019-05-28,Japan,,,,,,
2019-05-28,Korea,,,,,,
2019-05-28,Lebanon,,,,,,
2019-05-28,Lithuania,,,,,,
2019-05-28,Malta,,,,,,
2019-05-28,Netherlands,370886.0,58551.0,145.0,812.0,205.0,115.6
2019-05-28,Nigeria,,,,,,
2019-05-28,Norway,,,,,,
2019-05-28,Poland,,,,,,
2019-05-28,Portugal,,,,,,
2019-05-28,RSA,,,,,,
2019-05-28,Saudi Arabia,,,,,,
2019-05-28,Singapore,,,,,,
2019-05-28,Spain,589380.0,94893.0,235.0,1316.0,422.0,169.03
2019-05-28,Sweden,,,,,,
2019-05-28,Switzerland,567210.0,84798.0,210.0,1176.0,321.0,178.24000000000004
2019-05-28,Thailand,,,,,,
2019-05-28,USA,,,,,,
2019-05-28,United Arab Emirates,,,,,,
2019-05-28,United Kingdom,12477838.0,2251185.0,5575.0,31220.0,5345.0,4440.859999999988
2019-05-28,Unspecified,,,,,,
2019-05-28,West Indies,,,,,,
2019-05-29,Australia,,,,,,
2019-05-29,Austria,,,,,,
2019-05-29,Bahrain,,,,,,
2019-05-29,Belgium,62115.0,10095.0,25.0,145.0,34.0,19.32
2019-05-29,Bermuda,,,,,,
2019-05-29,Brazil,,,,,,
2019-05-29,Canada,,,,,,
2019-05-29,Channel Islands,,,,,,
2019-05-29,Cyprus,,,,,,
2019-05-29,Czech Republic,,,,,,
2019-05-29,Denmark,,,,,,
2019-05-29,EIRE,14911.0,2019.0,5.0,29.0,1.0,7.5
2019-05-29,European Community,,,,,,
2019-05-29,Finland,,,,,,
2019-05-29,France,,,,,,
2019-05-29,Germany,499860.0,80760.0,200.0,1160.0,343.0,116.90000000000003
2019-05-29,Greece,,,,,,
2019-05-29,Hong Kong,,,,,,
2019-05-29,Iceland,,,,,,
2019-05-29,Israel,,,,,,
2019-05-29,Italy,,,,,,
2019-05-29,Japan,,,,,,
2019-05-29,Korea,,,,,,
2019-05-29,Lebanon,,,,,,
2019-05-29,Lithuania,,,,,,
2019-05-29,Malta,,,,,,
2019-05-29,Netherlands,380796.0,52494.0,130.0,754.0,309.0,76.63
2019-05-29,Nigeria,,,,,,
2019-05-29,Norway,,,,,,
2019-05-29,Poland,38337.0,6057.0,15.0,87.0,3.0,21.979999999999997
2019-05-29,Portugal,,,,,,
2019-05-29,RSA,,,,,,
2019-05-29,Saudi Arabia,,,,,,
2019-05-29,Singapore,,,,,,
2019-05-29,Spain,,,,,,
2019-05-29,Sweden,,,,,,
2019-05-29,Switzerland,,,,,,
2019-05-29,Thailand,,,,,,
2019-05-29,USA,,,,,,
2019-05-29,United Arab Emirates,,,,,,
2019-05-29,United Kingdom,10479635.0,2788239.0,6905.0,40049.0,4936.0,5588.869999999968
2019-05-29,Unspecified,,,,,,
2019-05-29,West Indies,,,,,,
2019-05-30,Australia,24862.0,4038.0,10.0,60.0,6.0,9.799999999999999
2019-05-30,Austria,,,,,,
2019-05-30,Bahrain,,,,,,
2019-05-30,Belgium,,,,,,
2019-05-30,Bermuda,,,,,,
2019-05-30,Brazil,,,,,,
2019-05-30,Canada,,,,,,
2019-05-30,Channel Islands,,,,,,
2019-05-30,Cyprus,,,,,,
2019-05-30,Czech Republic,,,,,,
2019-05-30,Denmark,,,,,,
2019-05-30,EIRE,,,,,,
2019-05-30,European Community,,,,,,
2019-05-30,Finland,,,,,,
2019-05-30,France,,,,,,
2019-05-30,Germany,2261656.0,363420.0,900.0,5400.0,834.0,414.16999999999996
2019-05-30,Greece,,,,,,
2019-05-30,Hong Kong,,,,,,
2019-05-30,Iceland,,,,,,
2019-05-30,Israel,,,,,,
2019-05-30,Italy,,,,,,
